old_path,new_url,how
/products/dnishhe-ellipticheskoe-otbortovannoe-133x8-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d133-h-s8-gost-6533-1978/,товар
/products/dnishhe-ellipticheskoe-otbortovannoe-133x10-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d133-h-s10-gost-6533-1978/,товар
/products/dnishhe-ellipticheskoe-otbortovannoe-133x12-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d133-h-s12-gost-6533-1978/,товар
/products/dnishhe-ellipticheskoe-otbortovannoe-133x4-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d133-h-s4-gost-6533-1978/,товар
/products/dnishhe-ellipticheskoe-otbortovannoe-133x5-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d133-h-s5-gost-6533-1978/,товар
/products/dnishhe-ellipticheskoe-otbortovannoe-133x6-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d133-h-s6-gost-6533-1978/,товар
/products/dnishhe-ellipticheskoe-otbortovannoe-159x16-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d159-h-s16-gost-6533-1978/,товар
/products/dnishhe-ellipticheskoe-otbortovannoe-159x4-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d159-h-s4-gost-6533-1978/,товар
/products/dnishhe-ellipticheskoe-otbortovannoe-159x5-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d159-h-s5-gost-6533-1978/,товар
/products/dnishhe-ellipticheskoe-otbortovannoe-159x6-gost-6533-78/,https://prom-en.com/catalog/sdt/dnishcha/dnische-ellipticheskoe-d159-h-s6-gost-6533-1978/,товар
/products/zaglushka-32x3-gost-17379-2001/,https://prom-en.com/catalog/sdt/zaglushki/zaglushka-32h3-gost-17379-2001/,товар
/products/zaglushka-38x2-gost-17379-2001/,https://prom-en.com/catalog/sdt/zaglushki/zaglushka-38h2-gost-17379-2001/,товар
/products/zaglushka-38x3-gost-17379-2001/,https://prom-en.com/catalog/sdt/zaglushki/zaglushka-38h3-gost-17379-2001/,товар
/products/zaglushka-45x2-gost-17379-2001/,https://prom-en.com/normativy/gost-17379-2001/,норматив
/products/zaglushka-45x4-gost-17379-2001/,https://prom-en.com/catalog/sdt/zaglushki/zaglushka-45h4-gost-17379-2001/,товар
/products/zaglushka-57x3-gost-17379-2001/,https://prom-en.com/catalog/sdt/zaglushki/zaglushka-57h3-gost-17379-2001/,товар
/products/zaglushka-57x5-gost-17379-2001/,https://prom-en.com/catalog/sdt/zaglushki/zaglushka-57h5-gost-17379-2001/,товар
/products/zaglushka-76x3-gost-17379-2001/,https://prom-en.com/normativy/gost-17379-2001/,норматив
/products/zaglushka-76x5-gost-17379-2001/,https://prom-en.com/normativy/gost-17379-2001/,норматив
/products/zaglushka-89x3-gost-17379-2001/,https://prom-en.com/normativy/gost-17379-2001/,норматив
/products/zaglushka-630x7-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-630x12-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-820x8-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-820x14-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-1020x8-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-1020x15-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-1220x9-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-1220x15-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-1420x10-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-1420x14-ost-36-25-77/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-10-ru-40-atk-24-200-02-90-ispolnenie-1/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-10-ru-40-atk-24-200-02-90-ispolnenie-2/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-10-ru-40-atk-24-200-02-90-ispolnenie-3/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-10-ru-6-atk-24-200-02-90-ispolnenie-1/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-10-ru-6-atk-24-200-02-90-ispolnenie-3/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-10-ru-63-atk-24-200-02-90-ispolnenie-2/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-10-ru-63-atk-24-200-02-90-ispolnenie-3/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-15-ru-160-atk-24-200-02-90-ispolnenie-4/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-15-ru-40-atk-24-200-02-90-ispolnenie-1/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-15-ru-40-atk-24-200-02-90-ispolnenie-2/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-25-ru-160-atk-26-18-5-93-ispolnenie-3/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-25-ru-63-atk-26-18-5-93-ispolnenie-2/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-50-ru-40-atk-26-18-5-93-ispolnenie-2/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-50-ru-63-atk-26-18-5-93-ispolnenie-2/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-50-ru-63-atk-26-18-5-93-ispolnenie-3/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-50-ru-100-atk-26-18-5-93-ispolnenie-2/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-50-ru-100-atk-26-18-5-93-ispolnenie-3/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-50-ru-160-atk-26-18-5-93-ispolnenie-3/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-50-ru-40-atk-26-18-5-93-ispolnenie-1/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/zaglushka-du-80-ru-160-atk-26-18-5-93-ispolnenie-3/,https://prom-en.com/catalog/sdt/zaglushki/,категория
/products/flancy-tu-1469-001-01293553-2016/,https://prom-en.com/catalog/flancy/,категория
/products/flanec-du-15-ru-25-gost-12820-80-ispolnenie-3/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-16-gost-12820-80-ispolnenie-3/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-10-gost-12820-80-ispolnenie-3/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-6-gost-12820-80-ispolnenie-3/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-2-gost-12820-80-ispolnenie-3/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-1-gost-12820-80-ispolnenie-3/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-25-gost-12820-80-ispolnenie-2/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-16-gost-12820-80-ispolnenie-2/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-10-gost-12820-80-ispolnenie-2/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-6-gost-12820-80-ispolnenie-2/,https://prom-en.com/normativy/gost-12820-1980/,норматив
/products/flanec-du-15-ru-10-gost-12821-80-ispolnenie-6/,https://prom-en.com/normativy/gost-12821-1980/,норматив
/products/flanec-du-15-ru-16-gost-12821-80-ispolnenie-3/,https://prom-en.com/normativy/gost-12821-1980/,норматив
/products/flanec-du-15-ru-6-gost-12821-80-ispolnenie-6/,https://prom-en.com/normativy/gost-12821-1980/,норматив
/products/flanec-du-15-ru-10-gost-12821-80-ispolnenie-3/,https://prom-en.com/normativy/gost-12821-1980/,норматив
/products/flanec-du-15-ru-2-5-gost-12821-80-ispolnenie-6/,https://prom-en.com/catalog/flancy/,категория
/products/flanec-du-15-ru-6-gost-12821-80-ispolnenie-3/,https://prom-en.com/normativy/gost-12821-1980/,норматив
/products/flanec-du-15-ru-1-gost-12821-80-ispolnenie-6/,https://prom-en.com/catalog/flancy/flancy-vorot/flanec-fv-dn15-pn10-gost-12821-1980/,товар
/products/flanec-du-15-ru-2-5-gost-12821-80-ispolnenie-3/,https://prom-en.com/catalog/flancy/,категория
/products/flanec-du-15-ru-200-gost-12821-80-ispolnenie-5/,https://prom-en.com/normativy/gost-12821-1980/,норматив
/products/flanec-du-15-ru-1-gost-12821-80-ispolnenie-3/,https://prom-en.com/catalog/flancy/flancy-vorot/flanec-fv-dn15-pn10-gost-12821-1980/,товар
/rubric-products/truby-besshovnye-xolodnodeformirovannye-gost-8734-75/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-besshovnye-goryachedeformirovannye-gost-8732-78/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-neftegazoprovodnye-tu-1317-006-1-593377520-2003/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-korrozionno-i-xladostojkie-tu-14-161-148-94/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-korrozionno-i-xladostojkie-tu-14-3r-124-2012/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-elektrosvarnye-tu-14-3-1698-2000/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-elektrosvarnye-tu-14-156-77-2008/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-elektrosvarnye-tu-14-158-116-99/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-elektrosvarnye-tu-14-158-153-05/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-elektrosvarnye-tu-1381-037-05757848-2008/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-pryamoshovnye-elektrosvarnye-gost-10704-91/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-pryamoshovnye-elektrosvarnye-gost-10705-80/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-pryamoshovnye-elektrosvarnye-gost-10706-76/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-pryamoshovnye-elektrosvarnye-gost-20295-85/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-pryamoshovnye-elektrosvarnye-tu-1381-012-05757848-2005/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-nerzhaveyushhie-besshovnye-gost-9940-81/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-nerzhaveyushhie-besshovnye-gost-9941-81/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-kotelnye-tu-14-3-190-2004/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-kotelnye-tu-14-3r-55-2001/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-gazliftnye-tu-14-3-1128-2000/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-gazliftnye-tu-14-3r-1128-2007/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-gazliftnye-tu-14-159-1128-2008/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/truby-vodogazoprovodnye-gost-3262-75/,https://prom-en.com/catalog/truby/,рубрика
/rubric-products/zadvizhka-30s15nzh/,https://prom-en.com/catalog/armatura/armatura-zadvizhki/,рубрика
/rubric-products/zadvizhka-30s41nzh/,https://prom-en.com/catalog/armatura/armatura-zadvizhki/,рубрика
/rubric-products/zadvizhka-30s64nzh/,https://prom-en.com/catalog/armatura/armatura-zadvizhki/,рубрика
/rubric-products/krany-sharovye-dlya-xolodnogo-klimata/,https://prom-en.com/catalog/armatura/armatura-krany/,рубрика
/rubric-products/krany-sharovye-dlya-umerennogo-klimata/,https://prom-en.com/catalog/armatura/armatura-krany/,рубрика
/products/truba-v-ppu-izolyacii-57x3-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truba-v-ppu-izolyacii-76x3-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truba-v-ppu-izolyacii-102x4-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truba-v-ppu-izolyacii-114x4-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truba-v-ppu-izolyacii-140x4-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truba-v-ppu-izolyacii-159x4-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truba-v-ppu-izolyacii-168x4-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truba-v-ppu-izolyacii-219x4-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truba-v-ppu-izolyacii-245x4-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truba-v-ppu-izolyacii-273x4-gost-30732-2006/,https://prom-en.com/catalog/truby/,категория
/products/truby-v-ppu-tu-25-11-23-003-01293553-2020/,https://prom-en.com/catalog/truby/,категория
/rubric-products/otvod-cpp/,https://prom-en.com/catalog/sdt/otvody/,рубрика
/rubric-products/trojnik-cpp/,https://prom-en.com/catalog/sdt/troyniki/,рубрика
/rubric-products/perexod-cpp/,https://prom-en.com/catalog/sdt/perekhody/,рубрика
/rubric-products/otvod-sep/,https://prom-en.com/catalog/sdt/otvody/,рубрика
/rubric-products/trojnik-sep/,https://prom-en.com/catalog/sdt/troyniki/,рубрика
/rubric-products/perexod-sep/,https://prom-en.com/catalog/sdt/perekhody/,рубрика
/rubric-products/otvod-ep/,https://prom-en.com/catalog/sdt/otvody/,рубрика
/rubric-products/trojnik-ep/,https://prom-en.com/catalog/sdt/troyniki/,рубрика
/rubric-products/perexod-ep/,https://prom-en.com/catalog/sdt/perekhody/,рубрика
/rubric-products/otvody-vus/,https://prom-en.com/catalog/sdt/otvody/,рубрика
/rubric-products/trojniki-vus/,https://prom-en.com/catalog/sdt/troyniki/,рубрика
/rubric-products/perexod-vus/,https://prom-en.com/catalog/sdt/perekhody/,рубрика
/rubric-products/otvod-ppu/,https://prom-en.com/catalog/sdt/otvody/,рубрика
/rubric-products/trojnik-ppu/,https://prom-en.com/catalog/sdt/troyniki/,рубрика
/rubric-products/parallelnye-troyniki/,https://prom-en.com/catalog/sdt/troyniki/,рубрика
/rubric-products/troynikovoe-otvetvlenie-30732-2006/,https://prom-en.com/catalog/sdt/troyniki/,рубрика
/rubric-products/perexod-ppu/,https://prom-en.com/catalog/sdt/perekhody/,рубрика
/rubric-products/z-obraznye-elementy-30732-2006/,https://prom-en.com/catalog/izolyatsiya/,рубрика
/rubric-products/nepodvizhnye-opory-ppu/,https://prom-en.com/catalog/opory/opory-nepodv/,рубрика
/rubric-products/nepodvizhnye-opory-30732-2006/,https://prom-en.com/catalog/opory/opory-nepodv/,рубрика
/rubric-products/skolzyaschie-opory-30732-2006/,https://prom-en.com/catalog/opory/opory-skolz/,рубрика
/products/opory-xomutovye-seriya-313-ts008-10-du-50-d1-125/,https://prom-en.com/catalog/opory/,категория
/products/opory-xomutovye-seriya-313-ts008-10-du-70-d1-140/,https://prom-en.com/catalog/opory/,категория
/products/opory-xomutovye-seriya-313-ts008-10-du-50-d1-140/,https://prom-en.com/catalog/opory/,категория
/products/opory-xomutovye-seriya-313-ts008-012-du-50-d1-140/,https://prom-en.com/catalog/opory/,категория
/products/opory-xomutovye-seriya-313-ts008-012-du-70-d1-140/,https://prom-en.com/catalog/opory/,категория
/products/opory-xomutovye-seriya-313-ts008-012-du-70-d1-160/,https://prom-en.com/catalog/opory/,категория
/products/opory-xomutovye-seriya-313-ts008-012-du-80-d1-160/,https://prom-en.com/catalog/opory/,категория
/products/opory-xomutovye-seriya-313-ts008-10-du-80-d1-160/,https://prom-en.com/catalog/opory/,категория
/products/opory-xomutovye-seriya-313-ts008-10-du-70-d1-160/,https://prom-en.com/catalog/opory/,категория
/products/opory-xomutovye-seriya-313-ts-008-11-du-100-d1-180/,https://prom-en.com/catalog/opory/,категория
/products/opory-seriya-5-903-13-chetyrexupornye-ts-664-00-00-du-630-vypusk7/,https://prom-en.com/catalog/opory/,категория
/products/opory-seriya-5-903-13-chetyrexupornye-ts-661-00-00-du-630-vypusk7/,https://prom-en.com/catalog/opory/,категория
/products/opory-seriya-5-903-13-xomutovye-ts-659-00-00-du-108-vypusk7/,https://prom-en.com/catalog/opory/,категория
/products/opory-seriya-5-903-13-privarnye-ts-623-000-du-159-vypusk8/,https://prom-en.com/catalog/opory/,категория
/products/opory-seriya-5-903-13-katkovye-ts-628-00-000-du-219-vypusk8/,https://prom-en.com/catalog/opory/,категория
/products/opory-seriya-5-903-13-dvuxupornye-ts-663-00-00-du-325-vypusk7/,https://prom-en.com/catalog/opory/,категория
